,secID,ticker,tradeDate,AccountsPayablesTDays,AccountsPayablesTRate,AdminiExpenseRate,ARTDays,ARTRate,ASSI,BLEV,BondsPayableToAsset,CashRateOfSales,CashToCurrentLiability,CMRA,CTOP,CTP5,CurrentAssetsRatio,CurrentAssetsTRate,CurrentRatio,DAVOL10,DAVOL20,DAVOL5,DDNBT,DDNCR,DDNSR,DebtEquityRatio,DebtsAssetRatio,DHILO,DilutedEPS,DVRAT,EBITToTOR,EGRO,EMA10,EMA120,EMA20,EMA5,EMA60,EPS,EquityFixedAssetRatio,EquityToAsset,EquityTRate,ETOP,ETP5,FinancialExpenseRate,FinancingCashGrowRate,FixAssetRatio,FixedAssetsTRate,GrossIncomeRatio,HBETA,HSIGMA,IntangibleAssetRatio,InventoryTDays,InventoryTRate,InvestCashGrowRate,LCAP,LFLO,LongDebtToAsset,LongDebtToWorkingCapital,LongTermDebtToAsset,MA10,MA120,MA20,MA5,MA60,MAWVAD,MFI,MLEV,NetAssetGrowRate,NetProfitGrowRate,NetProfitRatio,NOCFToOperatingNI,NonCurrentAssetsRatio,NPParentCompanyGrowRate,NPToTOR,OperatingExpenseRate,OperatingProfitGrowRate,OperatingProfitRatio,OperatingProfitToTOR,OperatingRevenueGrowRate,OperCashGrowRate,OperCashInToCurrentLiability,PB,PCF,PE,PS,PSY,QuickRatio,REVS10,REVS20,REVS5,ROA,ROA5,ROE,ROE5,RSI,RSTR12,RSTR24,SalesCostRatio,SaleServiceCashToOR,SUE,TaxRatio,TOBT,TotalAssetGrowRate,TotalAssetsTRate,TotalProfitCostRatio,TotalProfitGrowRate,VOL10,VOL120,VOL20,VOL240,VOL5,VOL60,WVAD,REC,DAREC,GREC,FY12P,DAREV,GREV,SFY12P,DASREV,GSREV,FEARNG,FSALESG,TA2EV,CFO2EV,ACCA,DEGM,SUOI,EARNMOM,FiftyTwoWeekHigh,Volatility,Skewness,ILLIQUIDITY,BackwardADJ,MACD,ADTM,ATR14,ATR6,BIAS10,BIAS20,BIAS5,BIAS60,BollDown,BollUp,CCI10,CCI20,CCI5,CCI88,KDJ_K,KDJ_D,KDJ_J,ROC6,ROC20,SBM,STM,UpRVI,DownRVI,RVI,SRMI,ChandeSD,ChandeSU,CMO,DBCD,ARC,OBV,OBV6,OBV20,TVMA20,TVMA6,TVSTD20,TVSTD6,VDEA,VDIFF,VEMA10,VEMA12,VEMA26,VEMA5,VMACD,VOSC,VR,VROC12,VROC6,VSTD10,VSTD20,KlingerOscillator,MoneyFlow20,AD,AD20,AD6,CoppockCurve,ASI,ChaikinOscillator,ChaikinVolatility,EMV14,EMV6,plusDI,minusDI,ADX,ADXR,Aroon,AroonDown,AroonUp,DEA,DIFF,DDI,DIZ,DIF,MTM,MTMMA,PVT,PVT6,PVT12,TRIX5,TRIX10,UOS,MA10RegressCoeff12,MA10RegressCoeff6,PLRC6,PLRC12,SwingIndex,Ulcer10,Ulcer5,Hurst,ACD6,ACD20,EMA12,EMA26,APBMA,BBI,BBIC,TEMA10,TEMA5,MA10Close,AR,BR,ARBR,CR20,MassIndex,BearPower,BullPower,Elder,NVI,PVI,RC12,RC24,JDQS20
10,000001.XSHE,1,2013/7/15,,,,,,28.225,,0.0053,3.0159,,0.4963,0.0161,0.0045,,,,0.0001,-0.0008,0.0058,1.332,0.6509,2.0463,19.4064,0.951,0.0348,0.7,0.0479,,0.4352,9.9381,11.4045,10.2502,10.0826,11.272,1.7513,25.9757,0.049,0.4873,0.1579,0.1111,,-2.3828,0.0019,12.2029,0.4358,1.5427,0.0167,0.0074,,,-33.7805,25.1794,24.6787,0,,,9.6247,12.2517,10.1029,9.9174,11.6285,-310.0346,53.4244,,0.1241,0.1847,0.3332,6.9198,,0.1997,0.3332,,0.224,0.4358,0.4358,0.2168,2.0001,,0.9707,0.6997,6.3523,2.1102,0.5,,1.0778,0.8817,1.169,0.0092,0.0105,0.1679,0.2275,65.4523,0.1391,-0.0278,0.5642,0,1.9739,0.0835,1.9717,0.324,0.0256,0.7725,0.2132,0.0203,0.0202,0.0194,0.0128,0.026,0.018,-196.1892,1.7597,0.0256,58,0.178,-0.0497,12,0.5392,0.0052,58,0.1444,0.1686,-34.4182,-2.3398,0.0605,0.0025,2.0812,8,0.3784,0.4567,1.0448,0.0301,68.0897,0.3368,-0.4239,0.5256,0.553,9.193,4.0236,5.9702,-9.6232,8.2665,11.9392,128.2535,29.9086,68.6206,-106.1292,70.259,51.6859,101.9067,12.1643,-11.8286,5.9097,3.4045,0.247,0.2,55.2573,0.0722,3.7412,2.3313,-23.2178,2.3012,0.999,8337277714,8105348287,8168496739,973.7129,1177.4233,455.4546,726.5773,5547246.951,15100952.81,117051038.4,112354211.3,97253258.51,137599736.5,19107411.71,10.9633,0.8193,60.5111,109.1616,54005192.97,43968490.37,-1.8206,19503192700,3019.1745,2998.4828,2980.8788,-15.097,22.7055,13.5344,-11.1461,0.0138,0.0569,34.9191,26.3387,49.0778,45.446,-76,80,4,-0.6812,-0.5128,0.1068,0.5534,0.4466,0.7586,-0.9564,468.4579,456.8342,453.1765,0.0059,-0.0097,55.2816,-0.1129,0.0161,0.3587,0.0534,0.1728,11.1745,1.7662,0.6305,1.4691,-0.4737,9.9694,10.4822,0.5247,10.0549,0.9567,10.271,10.5939,0.9158,68.2154,56.7186,11.4968,62.2588,25.6512,0.0446,0.7643,0.0685,7.4361,2337.9927,1.0948,0.8427,0.1111
11,000001.XSHE,1,2013/7/16,,,,,,28.225,,0.0053,3.0159,,0.5107,0.0163,0.0045,,,,0.0004,-0.0005,0.0077,1.3497,0.6563,2.0566,19.4064,0.951,0.0348,0.7,0.0505,,0.4352,10.0185,11.3875,10.2626,10.1817,11.2428,1.7513,25.9757,0.049,0.4873,0.1599,0.1111,,-2.3828,0.0019,12.2029,0.4358,1.5429,0.0167,0.0074,,,-33.7805,25.167,24.6663,0,,,9.7028,12.2563,10.0107,10.1935,11.6098,-258.8084,45.8217,,0.1241,0.1847,0.3332,6.9198,,0.1997,0.3332,,0.224,0.4358,0.4358,0.2168,2.0001,,0.9586,0.691,6.2737,2.0841,0.4167,,1.0813,0.8492,1.1534,0.0092,0.0105,0.1679,0.2275,57.5923,0.1199,-0.0402,0.5642,0,1.9739,0.0835,1.9653,0.324,0.0256,0.7725,0.2132,0.0207,0.0203,0.0198,0.0129,0.028,0.018,-140.3902,1.7597,0.0256,58,0.1803,-0.0504,10,0.5459,0.0048,58,0.1444,0.1686,-33.7351,-2.2933,0.0605,0.0025,2.0812,8,0.3604,0.44,0.9398,0.0291,68.0897,0.3828,-0.3935,0.5145,0.5225,6.9794,3.6873,1.8293,-10.5933,8.4595,11.562,82.7956,33.3518,38.4773,-109.9537,70.4243,57.932,98.008,15.4559,-15.0772,5.6137,3.4045,0.2141,0.255,45.6406,0.0752,3.8707,2.0279,-31.2413,3.4231,0.9967,8235654954,8160655547,8150731884,987.4801,1261.2046,453.1333,665.151,7063056.265,13126293.52,114245896.9,110703218.8,97576925.29,125607411,12126474.51,9.6058,0.7947,9.6675,70.7926,53573958.64,43260410.37,-1.7353,19782832268,3080.65,2998.2559,3008.7326,-8.2296,27.4628,32.6487,-13.8114,0.0064,0.0791,30.9159,23.3193,44.5449,45.0129,-56,76,20,-0.6334,-0.442,0.0376,0.5188,0.4812,0.7808,-0.616,467.2055,460.4448,454.3779,0.0086,-0.008,57.8326,-0.0775,0.0498,0.2923,0.0948,-1.5535,9.3343,0.5511,0.6392,1.7189,-0.9066,10.0326,10.4746,0.5195,10.1069,0.9737,10.42,10.5633,0.9348,68.8517,56.379,12.4727,53.5546,25.7203,0.0895,0.3892,0.0289,7.3445,2337.9927,1.0412,0.8579,0.1111
12,000001.XSHE,1,2013/7/17,,,,,,28.225,,0.0053,3.0159,,0.5016,0.0166,0.0045,,,,0.0001,-0.0005,0.0073,1.3512,0.6571,2.0564,19.4064,0.951,0.0349,0.7,0.0517,,0.4352,10.0404,11.3669,10.2509,10.1676,11.2066,1.7513,25.9757,0.049,0.4873,0.1637,0.1111,,-2.3828,0.0019,12.2029,0.4358,1.5442,0.0167,0.0074,,,-33.7805,25.1436,24.6429,0,,,9.7836,12.2605,9.9218,10.3415,11.5852,-212.2566,46.2424,,0.1241,0.1847,0.3332,6.9198,,0.1997,0.3332,,0.224,0.4358,0.4358,0.2168,2.0001,,0.9365,0.6751,6.1287,2.036,0.4167,,1.0867,0.8507,1.0787,0.0092,0.0105,0.1679,0.2275,57.1235,0.1053,-0.0636,0.5642,0,1.9739,0.0835,1.9652,0.324,0.0256,0.7725,0.2132,0.0205,0.0204,0.0199,0.0129,0.0277,0.0179,-142.7631,1.7597,0.0256,58,0.1845,-0.0518,8,0.5588,0.0044,58,0.1444,0.1686,-32.5426,-2.2123,0.0605,0.0025,2.0812,8,0.3273,0.4344,0.5965,0.029,68.0897,0.372,-0.3556,0.5034,0.4952,3.6367,2.193,-1.9539,-12.4796,8.653,11.1905,57.7626,40.053,-37.8612,-112.0443,64.9295,60.2645,83.7589,12.6645,-14.9333,5.4213,3.4933,0.1856,0.3025,38.025,0.0797,3.8078,2.0279,-30.5002,3.7648,0.9934,8168286106,8196198822,8132584479,986.3641,1299.3267,453.869,614.9122,7389865.531,8697102.596,105722797.1,104036392.5,95339289.93,106194556.7,2614474.13,8.7474,0.791,-15.8096,31.5411,54178862.19,42933217.61,-2.0095,19757593778,3027.8662,2997.068,3032.7308,-2.6057,24.901,20.7053,-9.6468,0.0069,0.0817,27.3844,21.6848,40.2985,44.5074,-56,72,16,-0.5868,-0.4008,0.0868,0.5434,0.4566,0.8086,-0.2762,465.6444,463.7865,455.5952,0.0087,-0.0065,58.5128,-0.0412,0.0679,0.1141,0.1142,-4.4576,7.6506,1.6684,0.6188,1.3692,-0.9233,10.049,10.4498,0.5252,10.1302,0.9991,10.3998,10.3454,0.9649,69.1695,58.5603,10.6092,56.4441,25.6712,0.0379,0.3968,0.0354,7.1743,2337.9927,1.0398,0.8709,0.1111
13,000001.XSHE,1,2013/7/18,,,,,,28.225,,0.0053,3.0159,,0.5236,0.0172,0.0045,,,,0.0003,-0.0004,0.0038,1.3569,0.6586,2.0601,19.4064,0.951,0.0349,0.7,0.0476,,0.4352,10.0002,11.3413,10.2098,10.0515,11.1611,1.7513,25.9757,0.049,0.4873,0.169,0.1111,,-2.3828,0.0019,12.2029,0.4358,1.551,0.0166,0.0074,,,-33.7805,25.1115,24.6108,0,,,9.8286,12.2541,9.8538,10.2375,11.5579,-188.0487,39.7543,,0.1241,0.1847,0.3332,6.9198,,0.1997,0.3332,,0.224,0.4358,0.4358,0.2168,2.0001,,0.9069,0.6538,5.9353,1.9717,0.4167,,1.048,0.8784,0.9497,0.0092,0.0105,0.1679,0.2275,53.8019,0.0611,-0.1187,0.5642,0,1.9739,0.0835,1.9654,0.324,0.0256,0.7725,0.2132,0.0205,0.0202,0.0198,0.013,0.024,0.0178,-203.337,1.7606,0.0262,58,0.1905,-0.0518,6,0.577,0.0044,58,0.1444,0.1686,-31.0779,-2.1127,0.0605,0.0025,2.0812,8,0.2831,0.4382,0.6093,0.0278,68.0897,0.316,-0.4324,0.496,0.4793,-0.0941,-0.3493,-4.0846,-15.0418,8.7315,10.976,13.5835,12.3585,-147.4657,-126.9664,54.6173,58.3821,61.7562,4.4685,-12.1648,5.721,3.2472,0.1609,0.3413,32.039,0.0458,3.3878,2.0279,-25.1103,3.6459,0.9891,8087617386,8205843283,8114918970,974.8264,1318.1128,455.6379,593.7959,7149649.412,6188784.937,101167510.3,100441366,94252581.05,97685944.45,-1921728.95,8.0733,0.7017,-0.8684,7.9553,54172201.94,43086815.69,-2.59,19528861213,2962.8831,2996.027,3033.4445,0.6543,7.3164,-6.7394,-13.3003,-0.0004,0.0429,24.0871,27.6786,35.7046,43.7889,-56,68,12,-0.5474,-0.3894,0.0542,0.5271,0.4729,0.4496,-0.0503,463.0977,466.1506,456.7058,0.0064,-0.0054,54.3824,-0.0096,0.0676,-0.0951,0.1116,-8.9582,5.8468,3.3776,0.6108,0.5995,-0.5125,10.0137,10.4031,0.4249,10.074,1.0259,10.2303,10.0025,1.0009,70.7605,58.678,12.0825,59.9636,25.5796,-0.2475,0.1522,0.0407,7.1743,2264.1838,1.0229,0.8316,0.1111
14,000001.XSHE,1,2013/7/19,,,,,,28.225,,0.0053,3.0159,,0.4884,0.0179,0.0045,,,,0.0008,-0.0001,-0.0013,1.3657,0.6641,2.0565,19.4064,0.951,0.0356,0.7,0.0421,,0.4352,9.8967,11.3098,10.1356,9.8446,11.1044,1.7513,25.9757,0.049,0.4873,0.176,0.1111,,-2.3828,0.0019,12.2029,0.4358,1.5526,0.0166,0.0074,,,-33.7805,25.071,24.5703,0,,,9.8347,12.2418,9.7613,10.0558,11.5179,-200.0029,39.7082,,0.1241,0.1847,0.3332,6.9198,,0.1997,0.3332,,0.224,0.4358,0.4358,0.2168,2.0001,,0.8709,0.6278,5.6995,1.8934,0.4167,,1.0065,0.8361,0.9121,0.0092,0.0105,0.1679,0.2275,51.6564,0.0219,-0.1565,0.5642,0,1.9739,0.0835,1.9761,0.324,0.0256,0.7725,0.2132,0.0209,0.0201,0.02,0.013,0.0188,0.0176,-275.263,1.7609,0.0265,58,0.1984,-0.0518,4,0.6009,0.0044,58,0.1444,0.1686,-29.4618,-2.0028,0.0605,0.0025,2.0812,8,0.2293,0.4265,-0.0109,0.0292,68.0897,0.2244,-0.5297,0.4956,0.4811,-4.107,-3.3872,-6.2155,-18.1205,8.8484,10.6743,-35.7745,-34.4086,-125.0521,-143.1332,40.0053,52.2565,34.0042,-8.7867,-16.3878,6.1299,2.8827,0.1394,0.3743,27.1365,0.0065,3.7764,1.928,-32.4031,3.1572,0.9844,8004880594,8172804754,8090046608,980.2872,1161.434,452.6633,585.05,6583324.677,4318025.735,97816470.64,97717585.37,93399559.64,92702893.63,-4530597.883,7.6832,0.6242,7.289,-52.2749,53041105.42,42384291.03,-3.3647,19635501716,2887.015,2989.3841,2992.62,1.9252,-21.5908,-41.494,-2.0308,-0.0131,-0.0477,20.8911,33.9632,33.9826,44.2959,-56,64,8,-0.5193,-0.4071,0.004,0.502,0.498,0.0611,0.1467,459.8238,465.0797,457.7232,0.0023,-0.0048,46.6666,0.014,0.0606,-0.1958,0.0804,-10.722,6.2292,5.699,0.5885,-0.8104,-1.4117,9.924,10.3311,0.4048,9.9332,1.0533,9.9323,9.5735,1.0428,72.3008,61.0081,11.2927,60.2506,25.5885,-0.5322,-0.0419,0.052,7.1743,2174.5892,1.0107,0.7912,0.1
15,000001.XSHE,1,2013/7/22,,,,,,28.225,,0.0053,3.0159,,0.5754,0.0179,0.0045,,,,0.001,-0.0005,-0.0039,1.3659,0.6642,2.0565,19.4064,0.951,0.0358,0.7,0.0436,,0.4352,9.81,11.2785,10.0674,9.703,11.0491,1.7513,25.9757,0.049,0.4873,0.1762,0.1111,,-2.3828,0.0019,12.2029,0.4358,1.551,0.0166,0.0074,,,-33.7805,25.0699,24.5692,0,,,9.8776,12.2283,9.7248,9.8378,11.4659,-204.9688,40.2091,,0.1241,0.1847,0.3332,6.9198,,0.1997,0.3332,,0.224,0.4358,0.4358,0.2168,2.0001,,0.87,0.6271,5.6935,1.8914,0.3333,,1.0477,0.928,0.8963,0.0092,0.0105,0.1679,0.2275,50.8359,0.0202,-0.1143,0.5642,0,1.9739,0.0835,1.979,0.324,0.0256,0.7725,0.2132,0.021,0.02,0.0195,0.0131,0.0161,0.017,-271.8704,1.7613,0.0269,58,0.1986,-0.0519,2,0.601,0.0034,58,0.1443,0.1675,-29.4226,-2.0002,0.0605,0.0025,2.0812,8,0.2279,0.442,0.1962,0.0249,68.0897,0.1636,-0.5801,0.4873,0.4641,-4.6361,-3.1374,-4.2501,-17.846,8.819,10.6306,-77.1022,-71.6743,-106.707,-151.8427,34.0859,46.1996,19.5167,-8.8941,-7.2001,6.7202,2.8216,0.1208,0.3955,23.3972,0.0456,2.6588,1.928,-15.9327,2.2473,0.9796,7939042858,8128793269,8067715719,950.4335,890.8534,456.3327,288.0069,5557669.759,1455050.09,92002155.25,92812993.16,91357943.07,83747841.09,-8205239.339,6.0159,0.5529,-18.2302,-68.9231,52489055.84,42812207.29,-4.1388,19029261203,2925.233,2990.4856,2983.8036,2.7961,-28.9417,-39.7793,1.9055,-0.0231,-0.1098,18.4148,37.8844,33.9331,45.5174,-56,60,4,-0.4989,-0.4171,-0.0276,0.4862,0.5138,0.4293,0.3057,459.7463,463.9959,458.7061,-0.0013,-0.0045,40.8889,0.0326,0.0487,-0.2462,0.0498,-3.4232,6.3022,7.0424,0.6097,-0.89,-0.3627,9.8464,10.2635,0.37,9.8068,1.0411,9.7239,9.3899,1.0486,74.4094,56.7459,17.6635,65.438,25.5719,-0.748,-0.3687,0.0403,7.1659,2174.5892,1.0053,0.7707,0.1111
16,000001.XSHE,1,2013/7/23,,,,,,28.225,,0.0053,3.0159,,0.5754,0.0169,0.0045,,,,0.0024,-0.0011,-0.0031,1.3709,0.667,2.0554,19.4064,0.951,0.0359,0.7,0.0338,,0.4352,9.8372,11.2567,10.0572,9.7886,11.0134,1.7513,25.9757,0.049,0.4873,0.1666,0.1111,,-2.3828,0.0019,12.2029,0.4358,1.5584,0.0166,0.0074,,,-33.7805,25.1257,24.625,0,,,9.9737,12.2197,9.7238,9.7538,11.423,-197.7287,47.7661,,0.1241,0.1847,0.3332,6.9198,,0.1997,0.3332,,0.224,0.4358,0.4358,0.2168,2.0001,,0.9199,0.6631,6.0199,1.9998,0.4167,,1.1067,0.998,0.9595,0.0092,0.0105,0.1679,0.2275,58.3639,0.0873,-0.0585,0.5642,0,1.9739,0.0835,1.9907,0.324,0.0256,0.7725,0.2132,0.0225,0.0201,0.019,0.0131,0.017,0.0171,-152.7486,1.7579,0.0237,58,0.1878,-0.0543,0,0.5662,-0.0004,56,0.1438,0.163,-31.7022,-2.1551,0.0605,0.0025,2.0812,8,0.3025,0.4194,0.2021,0.0277,68.0897,0.1946,-0.3871,0.5117,0.5249,-0.1373,2.428,2.1136,-12.8076,8.8191,10.6284,-15.3489,29.4989,19.9712,-117.1699,44.6891,45.6961,33.4116,-5.2289,-0.2039,5.8598,3.5914,0.1627,0.3428,32.186,0.0964,2.4886,2.4682,-0.4116,2.3016,0.976,8063787202,8083211517,8060207859,929.9889,863.6487,432.1604,232.9755,5225035.581,3894498.868,97955280.48,97725508.67,93831009.81,97413342.06,-2661073.426,7.8415,0.6657,94.4736,-7.0223,49269151.83,39658090.04,-3.722,18587892900,2965.8863,2987.1844,2974.9223,6.2711,-18.1466,-22.5264,34.4106,0.0059,-0.0392,34.4729,31.2675,30.1256,44.785,-52,56,4,-0.4745,-0.3772,0.1654,0.5827,0.4173,0.9603,0.4998,466.9012,463.7365,460.2854,-0.0018,-0.0041,48.3491,0.0461,0.0469,-0.1328,0.0396,10.9679,5.7441,7.0653,0.6069,-0.8104,0.3571,9.8639,10.2411,0.3739,9.7875,0.9827,9.8292,9.7127,1.0014,82.2451,62.9794,19.2657,99.3827,25.6975,-0.4706,0.3583,0.0832,7.1659,2299.3152,1.063,0.8356,0.1111
17,000001.XSHE,1,2013/7/24,,,,,,28.225,,0.0053,3.0159,,0.5854,0.0173,0.0045,,,,0.0028,-0.0011,-0.0021,1.3685,0.6657,2.0558,19.4064,0.951,0.0359,0.7,0.0328,,0.4352,9.8232,11.232,10.0289,9.7791,10.9723,1.7513,25.9757,0.049,0.4873,0.17,0.1111,,-2.3828,0.0019,12.2029,0.4358,1.5604,0.0167,0.0074,,,-33.7805,25.1054,24.6047,0,,,10.0097,12.2064,9.7238,9.678,11.3887,-188.2911,47.3298,,0.1241,0.1847,0.3332,6.9198,,0.1997,0.3332,,0.224,0.4358,0.4358,0.2168,2.0001,,0.9014,0.6498,5.899,1.9597,0.4167,,1.0384,1,0.9626,0.0092,0.0105,0.1679,0.2275,61.4917,0.0698,-0.0788,0.5642,0,1.9739,0.0835,1.9905,0.324,0.0256,0.7725,0.2132,0.0228,0.02,0.0189,0.0132,0.0179,0.0169,-83.7646,1.7653,0.0199,58,0.1991,-0.0135,-2,0.5795,-0.002,54,0.1883,0.1664,-30.8178,-2.095,0.0605,0.0025,2.0812,8,0.2748,0.4218,0.2021,0.0277,68.0897,0.1872,-0.1983,0.5045,0.5059,-2.4936,0.3729,0.8486,-14.3001,8.8191,10.6284,-58.1612,2.9882,14.3865,-121.2927,39.6135,43.6686,32.2667,-5.9715,0,4.8791,3.9115,0.141,0.3498,28.7286,0.037,2.4682,2.4682,0,2.2959,0.9721,7973815018,8039571527,8053287146,923.9872,834.8499,432.0765,216.0667,4777532.192,2987518.636,96503808.39,96532689.49,93545170.86,94932956.04,-3580027.112,9.0798,0.6658,51.212,-11.4645,48222194.22,39631738.91,-3.8558,18468491220,2990.5156,2985.8541,2959.8999,7.8832,-13.5353,-5.5839,24.1786,0.0089,-0.0406,30.3036,27.4852,26.8258,44.3747,-44,52,8,-0.4511,-0.3575,0.034,0.517,0.483,0.3608,0.5719,465.0961,463.3849,461.9149,-0.0019,-0.0037,45.9908,0.0538,0.046,-0.0425,0.0004,3.0578,5.9,6.9458,0.6023,-0.8807,0.3978,9.8479,10.2054,0.3499,9.7904,1.0031,9.8103,9.7304,1.0256,76.0457,54.7258,21.3199,91.7329,25.7879,-0.3146,0.0166,0.0339,7.0221,2299.3152,1.0856,0.8731,0.1111
18,000001.XSHE,1,2013/7/25,,,,,,28.225,,0.0053,3.0159,,0.5862,0.0172,0.0045,,,,0.0008,-0.0012,-0.0025,1.374,0.6665,2.0615,19.4064,0.951,0.0349,0.7,0.0344,,0.4352,9.8208,11.2085,10.008,9.7895,10.9342,1.7513,25.9757,0.049,0.4873,0.1692,0.1111,,-2.3828,0.0019,12.2029,0.4358,1.5612,0.0167,0.0074,,,-33.7805,25.1105,24.6098,0,,,9.9568,12.1864,9.7343,9.6761,11.3518,-183.9608,47.614,,0.1241,0.1847,0.3332,6.9198,,0.1997,0.3332,,0.224,0.4358,0.4358,0.2168,2.0001,,0.906,0.6531,5.9292,1.9697,0.4167,,0.9488,1.022,0.9991,0.0092,0.0105,0.1679,0.2275,61.9541,0.0755,-0.0754,0.5642,0,1.9739,0.0835,1.9945,0.324,0.0256,0.7725,0.2132,0.0207,0.0199,0.0187,0.0132,0.0174,0.0168,-116.7815,1.7653,0.0045,58,0.198,-0.0004,-4,0.5766,0.0016,54,0.1883,0.1664,-31.0343,-2.1097,0.0605,0.0025,2.0812,8,0.2817,0.4286,0.1267,0.0273,68.0897,0.1872,-0.2313,0.4912,0.4746,-1.4736,0.7774,1.3847,-13.5821,8.8309,10.6378,-28.4071,23.369,67.0279,-111.2892,41.5299,42.9557,36.1138,-3.2482,2.1974,4.8791,3.7505,0.173,0.3032,36.3293,-0.0512,2.3073,2.5182,4.3705,2.562,0.9686,8042802434,8018657582,8053995138,917.0585,833.0812,434.9383,217.511,3935801.195,568877.2046,91500827.96,92294955.11,91726077.91,86284442.69,-6733847.98,10.0108,0.6713,34.7014,2.4025,44946103.06,39963971.27,-3.3679,18335662253,2968.8568,2986.546,2950.065,8.2258,-8.8127,-5.0367,-3.8461,0.0095,-0.0286,30.7401,24.4655,24.8226,44.4474,-44,48,4,-0.4277,-0.3341,0.1386,0.5693,0.4307,-0.5292,0.445,465.4492,463.3524,463.5694,-0.0017,-0.0034,44.1421,0.052,0.0361,0.0423,-0.0418,0.2651,6.2641,6.3303,0.5868,-0.4515,0.9085,9.8421,10.1762,0.2931,9.8107,1.0001,9.8204,9.7781,1.015,80.6756,59.5104,21.1652,96.8473,25.5928,-0.1552,0.163,0.0324,7.058,2299.3152,1.09,0.8698,0.2222
19,000001.XSHE,1,2013/7/26,,,,,,28.225,,0.0053,3.0159,,0.5876,0.0175,0.0045,,,,-0.0023,-0.0014,-0.0037,1.3678,0.6645,2.0584,19.4064,0.951,0.0341,0.7,0.0348,,0.4352,9.7879,11.1826,9.973,9.7396,10.8918,1.7513,25.9757,0.049,0.4873,0.1722,0.1111,,-2.3828,0.0019,12.2029,0.4358,1.5626,0.0166,0.0074,,,-33.7805,25.093,24.5923,0,,,9.8869,12.161,9.7179,9.7179,11.3181,-152.674,47.9307,,0.1241,0.1847,0.3332,6.9198,,0.1997,0.3332,,0.224,0.4358,0.4358,0.2168,2.0001,,0.8903,0.6418,5.8265,1.9356,0.3333,,0.9324,0.967,1.0222,0.0092,0.0105,0.1679,0.2275,53.8056,0.0689,-0.073,0.5642,0,1.9739,0.0835,1.9957,0.324,0.0256,0.7725,0.2132,0.0174,0.0197,0.0183,0.0133,0.016,0.0167,-15.616,1.7687,0.0186,58,0.2015,-0.0004,-6,0.5867,0.0016,54,0.1883,0.1664,-30.3105,-2.0605,0.0605,0.0025,2.0812,8,0.2583,0.4541,0.2428,0.0269,68.0897,0.1638,0.0054,0.4747,0.439,-2.4984,-0.8035,-0.803,-14.8275,8.8204,10.6153,-60.5879,-12.2077,-16.7316,-118.4162,39.8935,41.9349,35.932,-1.8278,-3.3036,3.7301,3.7505,0.1499,0.3117,32.474,-0.0676,2.4775,2.1482,-7.1189,2.4592,0.9654,7996297378,8003437581,8047744658,894.0385,774.709,447.3846,269.3174,2523437.489,-3126017.332,83319778.51,85250355.25,88376372.58,73024647.13,-11298909.64,9.5958,0.7067,-37.7644,-42.3506,27329748.8,41302719.04,-3.1948,17876063538,2962.3298,2984.156,2949.9728,6.7943,-2.509,-6.4318,-16.7372,0.0147,-0.0193,27.5651,26.202,21.9104,44.2177,20,44,64,-0.4073,-0.3254,0.1146,0.5573,0.4427,-0.6994,0.338,464.6422,463.6098,464.8802,-0.0019,-0.0031,46.3357,0.0424,0.0153,0.0576,-0.0781,-2.6545,6.7887,4.59,0.57,-0.2609,0.0685,9.811,10.1364,0.1837,9.7763,1.0142,9.75,9.6815,1.0256,89.4737,63.3714,26.1023,90.6726,25.3258,-0.276,-0.0651,0.0219,6.9355,2299.3152,1.0256,0.9497,0.2
